"DAUCo","commodity","Year","Mon","Day","DOY","Area","OKc","IKc","CCKc","ETo","Kc","ETc","Pcp","Er","Spg","Espg","SWD","SWDx","FC","PWP","SWC","YT","NA."
18501,"Safflower",2015,1,24,24,167,0.47,0,0,0.96,0.47,0.45,0,0,0,0,24.29,26.4,375.51,187.76,351.22,349.11,0
18501,"Safflower",2015,1,25,25,167,0.46,0,0,1.04,0.46,0.48,0,0,0,0,24.77,26.4,375.51,187.76,350.74,349.11,0
18501,"Safflower",2015,1,26,26,167,0.45,0,0,1.19,0.45,0.54,0,0,0,0,25.31,26.4,375.51,187.76,350.2,349.11,0
18501,"Safflower",2015,1,27,27,167,0.45,0,0,1.14,0.45,0.51,0,0,0,0,25.82,26.4,375.51,187.76,349.69,349.11,0
18501,"Safflower",2015,1,28,28,167,0.44,0,0,1.45,0.44,0.64,0,0,0,0,26.46,26.4,375.51,187.76,349.05,349.11,0
18501,"Safflower",2015,1,29,29,167,0.43,0,0,1.38,0.43,0.6,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,1,30,30,167,0.42,0,0,1.66,0.42,0.7,0,0,0,0,27.1,26.4,375.51,187.76,348.41,349.11,0
18501,"Safflower",2015,1,31,31,167,0.41,0,0,2.85,0.41,1.17,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,2,1,32,167,0.4,0,0,1.55,0.4,0.63,0,0,0,0,27.03,26.4,375.51,187.76,348.49,349.11,0
18501,"Safflower",2015,2,2,33,167,0.4,0,0,1.57,0.4,0.62,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,2,3,34,167,0.39,0,0,1.67,0.39,0.65,0,0,0,0,27.05,26.4,375.51,187.76,348.46,349.11,0
18501,"Safflower",2015,2,4,35,167,0.39,0,0,1.36,0.39,0.53,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,2,5,36,167,0.38,0,0,1.01,0.38,0.39,0,0,0,0,26.79,26.4,375.51,187.76,348.73,349.11,0
18501,"Safflower",2015,2,6,37,167,0.38,0,0,2.21,0.38,0.83,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,2,7,38,167,1.16,0,0,1.47,1.16,1.71,13.46,13.46,0,0,14.65,26.4,375.51,187.76,360.87,349.11,0
18501,"Safflower",2015,2,8,39,167,1.16,0,0,1.61,1.16,1.86,11.21,11.21,0,0,5.3,26.4,375.51,187.76,370.22,349.11,0
18501,"Safflower",2015,2,9,40,167,1.14,0,0,2.11,1.14,2.4,13.89,7.69,0,0,0,26.4,375.51,187.76,375.51,349.11,0
18501,"Safflower",2015,2,10,41,167,1.14,0,0,1.9,1.14,2.17,0,0,0,0,2.17,26.4,375.51,187.76,373.35,349.11,0
18501,"Safflower",2015,2,11,42,167,1.14,0,0,1.76,1.14,2.01,0,0,0,0,4.18,26.4,375.51,187.76,371.34,349.11,0
18501,"Safflower",2015,2,12,43,167,0.99,0,0,2.06,0.99,2.05,0,0,0,0,6.22,26.4,375.51,187.76,369.29,349.11,0
18501,"Safflower",2015,2,13,44,167,0.88,0,0,2.11,0.88,1.86,0,0,0,0,8.08,26.4,375.51,187.76,367.43,349.11,0
18501,"Safflower",2015,2,14,45,167,0.8,0,0,2.23,0.8,1.77,0,0,0,0,9.85,26.4,375.51,187.76,365.66,349.11,0
18501,"Safflower",2015,2,15,46,167,0.73,0,0,2.13,0.73,1.56,0,0,0,0,11.42,26.4,375.51,187.76,364.1,349.11,0
18501,"Safflower",2015,2,16,47,167,0.69,0,0,2.07,0.69,1.42,0,0,0,0,12.84,26.4,375.51,187.76,362.68,349.11,0
18501,"Safflower",2015,2,17,48,167,0.65,0,0,1.78,0.65,1.16,0,0,0,0,14,26.4,375.51,187.76,361.52,349.11,0
18501,"Safflower",2015,2,18,49,167,0.62,0,0,1.83,0.62,1.14,0,0,0,0,15.13,26.4,375.51,187.76,360.38,349.11,0
18501,"Safflower",2015,2,19,50,167,0.6,0,0,1.16,0.6,0.7,0,0,0,0,15.83,26.4,375.51,187.76,359.68,349.11,0
18501,"Safflower",2015,2,20,51,167,0.58,0,0,1.9,0.58,1.1,0,0,0,0,16.93,26.4,375.51,187.76,358.58,349.11,0
18501,"Safflower",2015,2,21,52,167,0.56,0,0,1.8,0.56,1,0,0,0,0,17.94,26.4,375.51,187.76,357.58,349.11,0
18501,"Safflower",2015,2,22,53,167,0.53,0,0,2.86,0.53,1.51,0,0,0,0,19.45,26.4,375.51,187.76,356.07,349.11,0
18501,"Safflower",2015,2,23,54,167,0.5,0,0,3.4,0.5,1.69,0,0,0,0,21.14,26.4,375.51,187.76,354.38,349.11,0
18501,"Safflower",2015,2,24,55,167,0.48,0,0,2.7,0.48,1.29,0,0,0,0,22.42,26.4,375.51,187.76,353.09,349.11,0
18501,"Safflower",2015,2,25,56,167,0.46,0,0,2.19,0.46,1.01,0,0,0,0,23.44,26.4,375.51,187.76,352.08,349.11,0
18501,"Safflower",2015,2,26,57,167,0.44,0,0,2.85,0.44,1.27,0,0,0,0,24.7,26.4,375.51,187.76,350.81,349.11,0
18501,"Safflower",2015,2,27,58,167,0.43,0,0,2.91,0.43,1.25,0,0,0,0,25.95,26.4,375.51,187.76,349.57,349.11,0
18501,"Safflower",2015,2,28,59,167,0.42,0,0,2.05,0.42,0.86,0,0,0,0,26.8,26.4,375.51,187.76,348.71,349.11,0
18501,"Safflower",2015,3,1,60,167,0.41,0,0,2.5,0.41,1.02,0.02,0.02,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,3,2,61,167,0.4,0,0,2.14,0.4,0.85,0,0,0,0,27.25,26.4,375.51,187.76,348.26,349.11,0
18501,"Safflower",2015,3,3,62,167,0.39,0,0,2.47,0.39,0.96,0.02,0.02,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,3,4,63,167,0.38,0,0,2.62,0.38,0.99,0,0,0,0,27.39,26.4,375.51,187.76,348.12,349.11,0
18501,"Safflower",2015,3,5,64,167,0.37,0,0,2.83,0.37,1.04,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,3,6,65,167,0.36,0,0,3.01,0.36,1.08,0,0,0,0,27.48,26.4,375.51,187.76,348.03,349.11,0
18501,"Safflower",2015,3,7,66,167,0.35,0,0,2.91,0.35,1.02,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,3,8,67,167,0.34,0,0,2.92,0.34,1,0,0,0,0,27.4,26.4,375.51,187.76,348.12,349.11,0
18501,"Safflower",2015,3,9,68,167,0.33,0,0,2.84,0.33,0.95,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,3,10,69,167,0.33,0,0,2.41,0.33,0.79,0,0,0,0,27.19,26.4,375.51,187.76,348.32,349.11,0
18501,"Safflower",2015,3,11,70,167,1.14,0,0,2.12,1.14,2.41,2.84,2.84,0,0,24.35,26.4,375.51,187.76,351.16,349.11,0
18501,"Safflower",2015,3,12,71,167,1.09,0,0,3.28,1.09,3.57,3.22,3.22,0,0,24.7,26.4,375.51,187.76,350.81,349.11,0
18501,"Safflower",2015,3,13,72,167,1.08,0,0,3.05,1.08,3.3,0,0,0,0,28,26.4,375.51,187.76,347.51,349.11,0
18501,"Safflower",2015,3,14,73,167,0.86,0,0,3.51,0.86,3.04,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,3,15,74,167,0.73,0,0,3.83,0.73,2.8,0,0,0,0,29.2,26.4,375.51,187.76,346.31,349.11,0
18501,"Safflower",2015,3,16,75,167,0.67,0,0,2.77,0.67,1.85,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,3,17,76,167,0.61,0,0,3.6,0.61,2.18,0,0,0,0,28.58,26.4,375.51,187.76,346.93,349.11,0
18501,"Safflower",2015,3,18,77,167,0.56,0,0,3.7,0.56,2.06,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,3,19,78,167,0.52,0,0,3.73,0.52,1.93,0,0,0,0,28.33,26.4,375.51,187.76,347.19,349.11,0
18501,"Safflower",2015,3,20,79,167,0.49,0,0,3.13,0.49,1.53,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,3,21,80,167,0.46,0,0,3.46,0.46,1.6,0,0,0,0,28,26.4,375.51,187.76,347.51,349.11,0
18501,"Safflower",2015,3,22,81,167,0.45,0,0,2.95,0.45,1.31,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,3,23,82,167,0.43,0,0,3.01,0.43,1.29,0.09,0.09,0,0,27.6,26.4,375.51,187.76,347.91,349.11,0
18501,"Safflower",2015,3,24,83,167,0.41,0,0,3.29,0.41,1.35,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,3,25,84,167,0.39,0,0,3.98,0.39,1.57,0,0,0,0,27.97,26.4,375.51,187.76,347.55,349.11,0
18501,"Safflower",2015,3,26,85,167,0.38,0,0,3.89,0.38,1.47,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,3,27,86,167,0.36,0,0,4.2,0.36,1.53,0,0,0,0,27.93,26.4,375.51,187.76,347.59,349.11,0
18501,"Safflower",2015,3,28,87,167,0.35,0,0,4.77,0.35,1.66,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,3,29,88,167,0.34,0,0,4.58,0.34,1.54,0,0,0,0,27.94,26.4,375.51,187.76,347.58,349.11,0
18501,"Safflower",2015,3,30,89,167,0.32,0,0,4.37,0.32,1.42,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,3,31,90,167,0.31,0,0,4.56,0.31,1.43,0,0,0,0,27.83,26.4,375.51,187.76,347.68,349.11,0
18501,"Safflower",2015,4,1,91,167,0.31,0,0,4.09,0.31,1.25,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,4,2,92,167,0.3,0,0,5.22,0.3,1.54,0,0,0,0,27.94,26.4,375.51,187.76,347.57,349.11,0
18501,"Safflower",2015,4,3,93,167,0.29,0,0,4.53,0.29,1.3,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,4,4,94,167,0.28,0,0,4.37,0.28,1.22,0,0,0,0,27.62,26.4,375.51,187.76,347.89,349.11,0
18501,"Safflower",2015,4,5,95,167,0.28,0,0,2.64,0.28,0.73,0.82,0.82,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,4,6,96,167,0.27,0,0,2.87,0.27,0.78,1.69,1.69,0,0,25.49,26.4,375.51,187.76,350.02,349.11,0
18501,"Safflower",2015,4,7,97,167,1.11,0,0,2.84,1.11,3.14,3.8,3.8,0,0,24.83,26.4,375.51,187.76,350.68,349.11,0
18501,"Safflower",2015,4,8,98,167,1.09,0,0,3.15,1.09,3.45,4.57,4.57,0,0,23.71,26.4,375.51,187.76,351.8,349.11,0
18501,"Safflower",2015,4,9,99,167,1.05,0,0,3.48,1.05,3.66,0,0,0,0,27.37,26.4,375.51,187.76,348.14,349.11,0
18501,"Safflower",2015,4,10,100,167,0.83,0,0,4.04,0.83,3.34,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,4,11,101,167,0.7,0,0,4.18,0.7,2.92,0,0,0,0,29.32,26.4,375.51,187.76,346.19,349.11,0
18501,"Safflower",2015,4,12,102,167,0.61,0,0,4.74,0.61,2.87,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,4,13,103,167,0.54,0,0,4.61,0.54,2.51,0,0,0,0,28.91,26.4,375.51,187.76,346.61,349.11,0
18501,"Safflower",2015,4,14,104,167,0.49,0,0,4.9,0.49,2.42,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,4,15,105,167,0.45,0,0,5.96,0.45,2.67,0,0,0,0,29.07,26.4,375.51,187.76,346.44,349.11,0
18501,"Safflower",2015,4,16,106,167,0.42,0,0,5.56,0.42,2.31,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,4,17,107,167,0.39,0,0,5.25,0.39,2.05,0,0,0,0,28.45,26.4,375.51,187.76,347.06,349.11,0
18501,"Safflower",2015,4,18,108,167,0.37,0,0,4.79,0.37,1.78,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,4,19,109,167,0.36,0,0,4.84,0.36,1.72,0,0,0,0,28.12,26.4,375.51,187.76,347.4,349.11,0
18501,"Safflower",2015,4,20,110,167,0.34,0,0,4.45,0.34,1.52,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,4,21,111,167,0.33,0,0,3.69,0.33,1.23,0,0,0,0,27.63,26.4,375.51,187.76,347.89,349.11,0
18501,"Safflower",2015,4,22,112,167,0.32,0,0,4.06,0.32,1.31,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,4,23,113,167,0.31,0,0,4.55,0.31,1.42,0,0,0,0,27.82,26.4,375.51,187.76,347.69,349.11,0
18501,"Safflower",2015,4,24,114,167,0.3,0,0,4.92,0.3,1.48,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,4,25,115,167,0.29,0,0,4.04,0.29,1.19,4.04,4.04,0,0,23.55,26.4,375.51,187.76,351.97,349.11,0
18501,"Safflower",2015,4,26,116,167,0.29,0,0,5,0.29,1.43,0,0,0,0,24.98,26.4,375.51,187.76,350.54,349.11,0
18501,"Safflower",2015,4,27,117,167,0.28,0,0,5.7,0.28,1.57,0,0,0,0,26.55,26.4,375.51,187.76,348.96,349.11,0
18501,"Safflower",2015,4,28,118,167,0.27,0,0,5.31,0.27,1.42,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,4,29,119,167,0.26,0,0,5.12,0.26,1.34,0,0,0,0,27.74,26.4,375.51,187.76,347.78,349.11,0
18501,"Safflower",2015,4,30,120,167,0.25,0,0,6.3,0.25,1.6,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,5,1,121,167,0.25,0,0,6.17,0.25,1.52,0,0,0,0,27.92,26.4,375.51,187.76,347.6,349.11,0
18501,"Safflower",2015,5,2,122,167,0.24,0,0,5.52,0.24,1.33,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,5,3,123,167,0.24,0,0,4.85,0.24,1.14,0,0,0,0,27.54,26.4,375.51,187.76,347.97,349.11,0
18501,"Safflower",2015,5,4,124,167,0.23,0,0,4.57,0.23,1.06,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,5,5,125,167,0.23,0,0,4.68,0.23,1.06,0,0,0,0,27.46,26.4,375.51,187.76,348.05,349.11,0
18501,"Safflower",2015,5,6,126,167,0.22,0,0,4.88,0.22,1.09,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,5,7,127,167,0.22,0,0,3.03,0.22,0.67,0,0,0,0,27.07,26.4,375.51,187.76,348.44,349.11,0
18501,"Safflower",2015,5,8,128,167,0.22,0,0,4.27,0.22,0.93,1.21,1.21,0,0,25.86,26.4,375.51,187.76,349.65,349.11,0
18501,"Safflower",2015,5,9,129,167,0.21,0,0,4.65,0.21,1,0,0,0,0,26.86,26.4,375.51,187.76,348.66,349.11,0
18501,"Safflower",2015,5,10,130,167,0.21,0,0,4.94,0.21,1.04,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,5,11,131,167,0.21,0,0,4.97,0.21,1.03,0,0,0,0,27.43,26.4,375.51,187.76,348.08,349.11,0
18501,"Safflower",2015,5,12,132,167,0.2,0,0,4.93,0.2,1.01,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,5,13,133,167,0.2,0,0,4.61,0.2,0.93,0,0,0,0,27.33,26.4,375.51,187.76,348.18,349.11,0
18501,"Safflower",2015,5,14,134,167,0.2,0,0,3,0.2,0.6,0,0,0,0,26.4,26.4,375.51,187.76,349.11,349.11,0
18501,"Safflower",2015,5,15,135,167,1.04,0,0,4.53,1.04,4.71,11.7,11.7,0,0,19.41,26.4,375.51,187.76,356.11,349.11,0
18501,"Safflower",2015,5,16,136,167,0.88,0,0,4.61,0.88,4.04,0,0,0,0,23.44,26.4,375.51,187.76,352.07,349.11,0
18501,"Safflower",2015,5,17,137,167,0.74,0.2,0,3.94,0.74,2.9,0,0,0,0,26.34,78.74,375.51,187.76,349.17,296.77,0
18501,"Safflower",2015,5,18,138,167,0.63,0.2,0,4.69,0.63,2.95,0,0,0,0,29.29,78.74,375.51,187.76,346.22,296.77,0
18501,"Safflower",2015,5,19,139,167,0.56,0.2,0,4.84,0.56,2.7,0,0,0,0,31.99,78.74,375.51,187.76,343.52,296.77,0
18501,"Safflower",2015,5,20,140,167,0.51,0.2,0,4.67,0.51,2.37,0,0,0,0,34.36,78.74,375.51,187.76,341.15,296.77,0
18501,"Safflower",2015,5,21,141,167,0.47,0.2,0,4.2,0.47,1.98,0,0,0,0,36.34,78.74,375.51,187.76,339.17,296.77,0
18501,"Safflower",2015,5,22,142,167,0.44,0.2,0,4.77,0.44,2.1,0,0,0,0,38.44,78.74,375.51,187.76,337.07,296.77,0
18501,"Safflower",2015,5,23,143,167,0.41,0.2,0,4.69,0.41,1.94,0,0,0,0,40.39,78.74,375.51,187.76,335.13,296.77,0
18501,"Safflower",2015,5,24,144,167,0.39,0.2,0,5.17,0.39,2.01,0,0,0,0,42.4,78.74,375.51,187.76,333.11,296.77,0
18501,"Safflower",2015,5,25,145,167,0.37,0.2,0,5.17,0.37,1.91,0,0,0,0,44.31,78.74,375.51,187.76,331.21,296.77,0
18501,"Safflower",2015,5,26,146,167,0.35,0.2,0,5.18,0.35,1.82,0,0,0,0,46.13,78.74,375.51,187.76,329.38,296.77,0
18501,"Safflower",2015,5,27,147,167,0.34,0.2,0,5.24,0.34,1.76,0,0,0,0,47.89,78.74,375.51,187.76,327.62,296.77,0
18501,"Safflower",2015,5,28,148,167,0.32,0.2,0,5.12,0.32,1.65,0,0,0,0,49.54,78.74,375.51,187.76,325.97,296.77,0
18501,"Safflower",2015,5,29,149,167,0.31,0.2,0,5.74,0.31,1.78,0,0,0,0,51.32,78.74,375.51,187.76,324.2,296.77,0
18501,"Safflower",2015,5,30,150,167,0.3,0.2,0,6.09,0.3,1.81,0,0,0,0,53.12,78.74,375.51,187.76,322.39,296.77,0
18501,"Safflower",2015,5,31,151,167,0.29,0.2,0,5.25,0.29,1.51,0,0,0,0,54.63,78.74,375.51,187.76,320.88,296.77,0
18501,"Safflower",2015,6,1,152,167,0.28,0.2,0,5.51,0.28,1.53,0,0,0,0,56.16,78.74,375.51,187.76,319.35,296.77,0
18501,"Safflower",2015,6,2,153,167,0.27,0.2,0,5.52,0.27,1.49,0,0,0,0,57.65,78.74,375.51,187.76,317.87,296.77,0
18501,"Safflower",2015,6,3,154,167,0.26,0.2,0,5.25,0.26,1.38,0,0,0,0,59.03,78.74,375.51,187.76,316.49,296.77,0
18501,"Safflower",2015,6,4,155,167,0.26,0.2,0,5.59,0.26,1.43,0,0,0,0,60.45,78.74,375.51,187.76,315.06,296.77,0
18501,"Safflower",2015,6,5,156,167,0.25,0.23,0,6.19,0.25,1.53,0,0,0,0,61.99,78.74,375.51,187.76,313.53,296.77,0
18501,"Safflower",2015,6,6,157,167,0.24,0.26,0,6,0.26,1.54,0,0,0,0,63.53,78.74,375.51,187.76,311.99,296.77,0
18501,"Safflower",2015,6,7,158,167,0.23,0.29,0,6.42,0.29,1.83,0,0,0,0,65.35,78.74,375.51,187.76,310.16,296.77,0
18501,"Safflower",2015,6,8,159,167,0.23,0.31,0,7.13,0.31,2.23,0,0,0,0,67.59,78.74,375.51,187.76,307.92,296.77,0
18501,"Safflower",2015,6,9,160,167,0.22,0.34,0,6.15,0.34,2.1,0,0,0,0,69.69,78.74,375.51,187.76,305.82,296.77,0
18501,"Safflower",2015,6,10,161,167,0.22,0.37,0,2.9,0.37,1.07,0.76,0.76,0,0,70,78.74,375.51,187.76,305.51,296.77,0
18501,"Safflower",2015,6,11,162,167,0.22,0.4,0,6.56,0.4,2.61,3.16,3.16,0,0,69.46,78.74,375.51,187.76,306.06,296.77,0
18501,"Safflower",2015,6,12,163,167,0.21,0.43,0,7.25,0.43,3.09,0,0,0,0,72.55,78.74,375.51,187.76,302.96,296.77,0
18501,"Safflower",2015,6,13,164,167,0.21,0.46,0,7.01,0.46,3.19,0,0,0,0,75.74,78.74,375.51,187.76,299.77,296.77,0
18501,"Safflower",2015,6,14,165,167,0.2,0.48,0,6.27,0.48,3.03,0,0,0,0,0,78.74,375.51,187.76,375.51,296.77,78.77
18501,"Safflower",2015,6,15,166,167,0.2,0.51,0,6.1,0.51,3.12,0,0,0,0,3.12,78.74,375.51,187.76,372.39,296.77,0
18501,"Safflower",2015,6,16,167,167,0.19,0.54,0,6.47,0.54,3.49,0,0,0,0,6.61,78.74,375.51,187.76,368.9,296.77,0
18501,"Safflower",2015,6,17,168,167,0.19,0.57,0,6.61,0.57,3.76,0,0,0,0,10.37,78.74,375.51,187.76,365.14,296.77,0
18501,"Safflower",2015,6,18,169,167,0.19,0.6,0,6.97,0.6,4.16,0,0,0,0,14.53,78.74,375.51,187.76,360.98,296.77,0
18501,"Safflower",2015,6,19,170,167,0.18,0.63,0,6.99,0.63,4.37,0,0,0,0,18.9,78.74,375.51,187.76,356.61,296.77,0
18501,"Safflower",2015,6,20,171,167,0.18,0.65,0,6.55,0.65,4.28,0,0,0,0,23.18,78.74,375.51,187.76,352.34,296.77,0
18501,"Safflower",2015,6,21,172,167,0.18,0.68,0,7,0.68,4.77,0,0,0,0,27.95,78.74,375.51,187.76,347.56,296.77,0
18501,"Safflower",2015,6,22,173,167,0.17,0.71,0,6.6,0.71,4.69,0,0,0,0,32.64,78.74,375.51,187.76,342.88,296.77,0
18501,"Safflower",2015,6,23,174,167,0.17,0.74,0,6.94,0.74,5.12,0,0,0,0,37.76,78.74,375.51,187.76,337.75,296.77,0
18501,"Safflower",2015,6,24,175,167,0.17,0.77,0,6.83,0.77,5.24,0,0,0,0,43,78.74,375.51,187.76,332.52,296.77,0
18501,"Safflower",2015,6,25,176,167,0.17,0.8,0,7.59,0.8,6.03,0,0,0,0,49.03,78.74,375.51,187.76,326.48,296.77,0
18501,"Safflower",2015,6,26,177,167,0.16,0.82,0,7.7,0.82,6.34,0,0,0,0,55.37,78.74,375.51,187.76,320.14,296.77,0
18501,"Safflower",2015,6,27,178,167,0.16,0.85,0,6.14,0.85,5.23,0,0,0,0,60.6,78.74,375.51,187.76,314.91,296.77,0
18501,"Safflower",2015,6,28,179,167,0.16,0.88,0,6.65,0.88,5.85,0,0,0,0,66.45,78.74,375.51,187.76,309.06,296.77,0
18501,"Safflower",2015,6,29,180,167,0.16,0.91,0,7.15,0.91,6.49,0,0,0,0,72.95,78.74,375.51,187.76,302.57,296.77,0
18501,"Safflower",2015,6,30,181,167,0.15,0.94,0,7.38,0.94,6.91,0,0,0,0,0,78.74,375.51,187.76,375.51,296.77,79.86
18501,"Safflower",2015,7,1,182,167,0.15,0.97,0,7.19,0.97,6.94,0,0,0,0,6.94,78.74,375.51,187.76,368.58,296.77,0
18501,"Safflower",2015,7,2,183,167,0.15,0.99,0,6.4,0.99,6.36,0,0,0,0,13.3,78.74,375.51,187.76,362.22,296.77,0
18501,"Safflower",2015,7,3,184,167,0.15,1.02,0,7.14,1.02,7.29,0,0,0,0,20.59,78.74,375.51,187.76,354.92,296.77,0
18501,"Safflower",2015,7,4,185,167,0.15,1.05,0,7.29,1.05,7.65,0,0,0,0,28.24,78.74,375.51,187.76,347.27,296.77,0
18501,"Safflower",2015,7,5,186,167,0.15,1.05,0,6.65,1.05,6.98,0,0,0,0,35.23,78.74,375.51,187.76,340.29,296.77,0
18501,"Safflower",2015,7,6,187,167,0.14,1.05,0,6.93,1.05,7.28,0,0,0,0,42.5,78.74,375.51,187.76,333.01,296.77,0
18501,"Safflower",2015,7,7,188,167,0.14,1.05,0,6.28,1.05,6.59,0,0,0,0,49.1,78.74,375.51,187.76,326.42,296.77,0
18501,"Safflower",2015,7,8,189,167,0.14,1.05,0,6.05,1.05,6.35,0,0,0,0,55.45,78.74,375.51,187.76,320.06,296.77,0
18501,"Safflower",2015,7,9,190,167,0.14,1.05,0,5.08,1.05,5.33,0,0,0,0,60.78,78.74,375.51,187.76,314.73,296.77,0
18501,"Safflower",2015,7,10,191,167,0.14,1.05,0,5.07,1.05,5.32,0,0,0,0,66.11,78.74,375.51,187.76,309.41,296.77,0
18501,"Safflower",2015,7,11,192,167,0.14,1.05,0,6.06,1.05,6.36,0,0,0,0,72.47,78.74,375.51,187.76,303.04,296.77,0
18501,"Safflower",2015,7,12,193,167,0.14,1.05,0,6.12,1.05,6.43,0,0,0,0,0,78.74,375.51,187.76,375.51,296.77,78.9
18501,"Safflower",2015,7,13,194,167,0.14,1.05,0,6.46,1.05,6.78,0,0,0,0,6.78,78.74,375.51,187.76,368.73,296.77,0
18501,"Safflower",2015,7,14,195,167,0.13,1.05,0,5.97,1.05,6.27,0,0,0,0,13.05,78.74,375.51,187.76,362.46,296.77,0
18501,"Safflower",2015,7,15,196,167,0.13,1.05,0,6.19,1.05,6.5,0,0,0,0,19.55,78.74,375.51,187.76,355.96,296.77,0
18501,"Safflower",2015,7,16,197,167,0.13,1.05,0,6.66,1.05,6.99,0,0,0,0,26.54,78.74,375.51,187.76,348.97,296.77,0
18501,"Safflower",2015,7,17,198,167,0.13,1.05,0,6.78,1.05,7.12,0,0,0,0,33.66,78.74,375.51,187.76,341.85,296.77,0
18501,"Safflower",2015,7,18,199,167,0.13,1.05,0,6.6,1.05,6.93,0,0,0,0,40.59,78.74,375.51,187.76,334.92,296.77,0
18501,"Safflower",2015,7,19,200,167,0.13,1.05,0,6.4,1.05,6.72,0,0,0,0,47.31,78.74,375.51,187.76,328.2,296.77,0
18501,"Safflower",2015,7,20,201,167,0.13,1.05,0,7.08,1.05,7.43,0,0,0,0,54.75,78.74,375.51,187.76,320.77,296.77,0
18501,"Safflower",2015,7,21,202,167,0.13,1.05,0,6.76,1.05,7.1,0,0,0,0,61.85,78.74,375.51,187.76,313.67,296.77,0
18501,"Safflower",2015,7,22,203,167,0.13,1.05,0,6.35,1.05,6.67,0,0,0,0,68.51,78.74,375.51,187.76,307,296.77,0
18501,"Safflower",2015,7,23,204,167,0.12,1.05,0,5.95,1.05,6.25,0,0,0,0,74.76,78.74,375.51,187.76,300.75,296.77,0
18501,"Safflower",2015,7,24,205,167,0.12,1.05,0,6.3,1.05,6.62,0,0,0,0,0,78.74,375.51,187.76,375.51,296.77,81.38
18501,"Safflower",2015,7,25,206,167,0.12,1.05,0,6.23,1.05,6.54,0,0,0,0,6.54,78.74,375.51,187.76,368.97,296.77,0
18501,"Safflower",2015,7,26,207,167,0.12,1.05,0,6.11,1.05,6.42,0,0,0,0,12.96,78.74,375.51,187.76,362.56,296.77,0
18501,"Safflower",2015,7,27,208,167,0.12,1.05,0,7.03,1.05,7.38,0,0,0,0,20.34,78.74,375.51,187.76,355.18,296.77,0
